[8, 0]
[2900, 5]
[2349, 4]
[3240, 6]
[1802, 3]
[2053, 4]
[616, 1]
[4029, 8]
[4637, 9]
[2017, 4]
[4158, 8]
[3719, 7]
[1755, 3]
[3728, 7]
[2393, 4]
[1341, 2]
[2322, 4]
[2313, 4]
[1621, 3]
[3711, 7]
[4293, 8]
[166, 0]
[3847, 7]
[271, 0]
[2576, 5]
[4896, 9]
[1262, 2]
[1057, 2]
[2589, 5]
[31, 0]
[1507, 3]
[613, 1]
[4347, 8]
[3650, 7]
[4815, 9]
[25, 0]
[3537, 7]
[762, 1]
[2335, 4]
[1135, 2]
[794, 1]
[1070, 2]
[4092, 8]
[3059, 6]
[821, 1]
[607, 1]
[584, 1]
[7, 0]
[3185, 6]
[14, 0]
[1785, 3]
[2095, 4]
[625, 1]
[1291, 2]
[2363, 4]
[1306, 2]
[3365, 6]
[4610, 9]
[2354, 4]
[3016, 6]
[361, 0]
[3382, 6]
[336, 0]
[74, 0]
[3602, 7]
[2737, 5]
[687, 1]
[1517, 3]
[4376, 8]
[1780, 3]
[1898, 3]
[1167, 2]
[660, 1]
[1117, 2]
[2844, 5]
[3707, 7]
[610, 1]
[1787, 3]
[1659, 3]
[1779, 3]
[4370, 8]
[261, 0]
[2855, 5]
[2543, 5]
[142, 0]
[2062, 4]
[1269, 2]
[4317, 8]
[1025, 2]
[215, 0]
[4861, 9]
[4772, 9]
[3584, 7]
[1039, 2]
[873, 1]
[2046, 4]
[4801, 9]
[302, 0]
[3682, 7]
[4003, 8]
[3065, 6]
[3520, 7]
[1045, 2]
[2104, 4]
[4245, 8]
[213, 0]
[312, 0]
[2798, 5]
[4705, 9]
[3270, 6]
[49, 0]
[4788, 9]
[4802, 9]
[2064, 4]
[154, 0]
[2314, 4]
[2031, 4]
[1321, 2]
[1695, 3]
[2750, 5]
[140, 0]
[248, 0]
[4638, 9]
[4546, 9]
[2519, 5]
[1065, 2]
[759, 1]
[4322, 8]
[2583, 5]
[4101, 8]
[1841, 3]
[4207, 8]
[2047, 4]
[3001, 6]
[3830, 7]
[532, 1]
[1889, 3]
[1085, 2]
[1249, 2]
[3516, 7]
[893, 1]
[4782, 9]
[3716, 7]
[3734, 7]
[1258, 2]
[365, 0]
[4707, 9]
[2888, 5]
[3785, 7]
[2292, 4]
[2297, 4]
[4780, 9]
[1590, 3]
[2875, 5]
[1549, 3]
[3268, 6]
[4889, 9]
[4692, 9]
[2015, 4]
[4730, 9]
[3215, 6]
[3140, 6]
[823, 1]
[3079, 6]
[798, 1]
[1048, 2]
[1239, 2]
[1891, 3]
[1011, 2]
[3899, 7]
[3889, 7]
[4691, 9]
[325, 0]
[386, 0]
[1292, 2]
[3545, 7]
[2504, 5]
[1350, 2]
[1738, 3]
[4779, 9]
[695, 1]
[245, 0]
[1193, 2]
[4767, 9]
[200, 0]
[4175, 8]
[2778, 5]
[4273, 8]
[2172, 4]
[1040, 2]
[252, 0]
[731, 1]
[2766, 5]
[3145, 6]
[287, 0]
[2340, 4]
[98, 0]
[183, 0]
[1062, 2]
[4514, 9]
[2082, 4]
[4759, 9]
[538, 1]
[4130, 8]
[2697, 5]
[63, 0]
[3790, 7]
[4340, 8]
[4723, 9]
[756, 1]
[2781, 5]
[1571, 3]
[2631, 5]
[4036, 8]
[2060, 4]
[3535, 7]
[4783, 9]
[3206, 6]
[3390, 6]
[4021, 8]
[4620, 9]
[4830, 9]
[3347, 6]
[2676, 5]
[373, 0]
[2585, 5]
[555, 1]
[2028, 4]
[334, 0]
[1676, 3]
[3542, 7]
[3872, 7]
[24, 0]
[275, 0]
[3555, 7]
[2559, 5]
[1305, 2]
[784, 1]
[384, 0]
[2079, 4]
[2106, 4]
[4035, 8]
[4199, 8]
[3398, 6]
[3708, 7]
[3554, 7]
[2211, 4]
[1650, 3]
[3696, 7]
[566, 1]
[841, 1]
[3284, 6]
[1705, 3]
[1098, 2]
[3007, 6]
[1801, 3]
[3055, 6]
[3893, 7]
[4590, 9]
[523, 1]
[4216, 8]
[352, 0]
[2773, 5]
[3816, 7]
[2553, 5]
[2804, 5]
[3856, 7]
[2654, 5]
[531, 1]
[3088, 6]
[4360, 8]
[643, 1]
[1016, 2]
[2020, 4]
[4736, 9]
[2538, 5]
[1806, 3]
[2588, 5]
[1082, 2]
[1616, 3]
[4827, 9]
[747, 1]
[2622, 5]
[4157, 8]
[1534, 3]
[1058, 2]
[656, 1]
[2621, 5]
[3762, 7]
[1626, 3]
[1359, 2]
[1092, 2]
[337, 0]
[3351, 6]
[1316, 2]
[562, 1]
[2154, 4]
[3153, 6]
[4390, 8]
[305, 0]
[1540, 3]
[2325, 4]
[3275, 6]
[1602, 3]
[3146, 6]
[2650, 5]
[2796, 5]
[1336, 2]
[4167, 8]
[1160, 2]
[3797, 7]
[3363, 6]
[3599, 7]
[3156, 6]
[4213, 8]
[308, 0]
[3249, 6]
[3890, 7]
[1826, 3]
[6, 0]
[1825, 3]
[3129, 6]
[2182, 4]
[527, 1]
[3561, 7]
[3798, 7]
[3387, 6]
[4596, 9]
[2810, 5]
[3809, 7]
[4663, 9]
[1724, 3]
[2534, 5]
[702, 1]
[2702, 5]
[379, 0]
[2091, 4]
[1052, 2]
[3769, 7]
[4573, 9]
[4838, 9]
[292, 0]
[2720, 5]
[1833, 3]
[1703, 3]
[2323, 4]
[216, 0]
[854, 1]
[1362, 2]
[1285, 2]
[772, 1]
[2188, 4]
[3653, 7]
[807, 1]
[1375, 2]
[4653, 9]
[1816, 3]
[2569, 5]
[4159, 8]
[1357, 2]
[1792, 3]
[4082, 8]
[2048, 4]
[4580, 9]
[875, 1]
[502, 1]
[1127, 2]
[4243, 8]
[1036, 2]
[3863, 7]
[4698, 9]
[4642, 9]
[3218, 6]
[4600, 9]
[4816, 9]
[1752, 3]
[3897, 7]
[188, 0]
[4072, 8]
[3894, 7]
[540, 1]
[3550, 7]
[2554, 5]
[346, 0]
[1634, 3]
[1623, 3]
[4374, 8]
[4086, 8]
[4703, 9]
[2149, 4]
[700, 1]
[4829, 9]
[3807, 7]
[661, 1]
[3046, 6]
[2728, 5]
[1729, 3]
[2128, 4]
[4283, 8]
[4534, 9]
[1228, 2]
[3610, 7]
[1073, 2]
[111, 0]
[329, 0]
[3168, 6]
[3793, 7]
[374, 0]
[2, 0]
[4299, 8]
[4296, 8]
[802, 1]
[4206, 8]
[884, 1]
[4155, 8]
